1000 5000
0 1
731 768 28
731 835 24
731 897 20
731 907 30
731 929 27
732 883 23
732 942 11
732 968 11
732 975 16
733 879 24
733 905 30
733 921 11
733 937 29
734 925 22
734 940 16
735 885 24
735 907 16
735 980 14
735 989 25
737 752 18
737 929 21
739 870 12
739 967 16
740 913 22
741 758 16
741 902 10
741 927 21
741 967 11
742 819 26
742 960 19
743 745 10
743 747 13
743 759 24
744 882 25
744 886 17
744 961 13
745 833 28
745 866 17
745 920 11
746 763 22
747 768 28
747 811 23
747 940 29
747 948 14
747 993 15
747 998 14
748 828 15
748 852 22
748 885 27
749 853 23
749 960 27
749 997 16
750 975 26
751 822 12
751 861 23
751 873 25
751 912 25
752 817 17
752 828 10
752 904 20
752 954 17
752 977 25
753 828 29
753 913 22
753 972 22
753 981 28
755 814 17
755 831 26
756 835 24
756 884 11
757 784 16
757 813 30
757 885 17
757 983 25
758 820 25
758 863 14
758 873 28
759 797 25
759 800 18
759 833 27
759 887 18
759 888 17
760 880 16
760 929 29
760 944 27
761 836 29
762 937 20
763 911 19
764 769 17
764 786 15
764 963 18
764 964 12
765 951 10
766 854 18
766 872 17
766 970 18
766 974 16
767 795 10
767 846 28
767 859 14
767 914 29
767 924 16
767 952 24
768 924 10
769 977 22
769 991 28
770 894 13
770 979 23
772 849 12
772 933 14
773 806 15
773 851 22
773 877 11
774 781 30
774 802 11
774 959 28
775 787 21
775 875 10
776 858 20
776 901 13
780 910 30
780 978 10
780 983 14
781 808 29
781 984 22
781 991 27
782 785 17
782 873 21
782 999 14
783 876 29
784 793 14
784 859 25
784 891 20
784 981 25
785 896 21
785 940 28
786 792 25
786 801 23
786 828 18
786 838 16
786 847 25
786 910 27
787 817 23
788 808 27
788 886 11
788 888 29
788 919 15
788 922 12
788 977 28
788 988 21
789 802 11
789 953 21
789 993 16
790 860 27
790 942 26
790 971 11
791 819 18
791 877 25
792 863 20
792 897 27
793 968 25
793 994 29
794 890 10
794 943 14
794 999 23
795 981 21
796 935 23
796 965 15
798 895 13
798 977 16
799 810 17
799 813 30
799 976 22
799 996 18
800 917 13
800 947 10
801 811 29
801 981 30
802 824 27
802 976 26
803 819 28
803 838 26
803 839 12
803 983 21
804 839 24
805 984 23
807 840 28
807 913 17
809 933 27
809 936 29
810 812 19
810 815 13
810 881 30
810 902 27
811 983 13
812 881 22
813 881 29
813 899 11
815 872 15
815 898 11
816 925 22
817 941 21
818 854 23
818 909 18
818 925 18
818 977 13
819 947 20
820 851 30
820 907 29
822 905 19
822 980 11
823 934 23
823 970 30
824 954 21
824 963 17
824 967 15
825 853 23
825 929 25
826 853 21
826 870 13
826 915 14
826 981 23
827 936 11
828 842 18
828 864 14
828 902 28
831 976 28
832 867 27
833 973 11
834 925 12
836 985 28
836 987 17
837 889 21
837 962 25
837 991 10
838 843 24
838 858 20
838 929 13
838 986 25
839 859 11
839 918 21
840 930 22
843 914 16
844 924 24
845 951 20
846 891 22
846 898 24
847 857 23
847 890 11
848 969 30
848 971 30
848 976 10
848 987 22
848 991 12
850 983 21
850 997 29
851 945 19
852 910 22
852 953 15
853 905 15
854 934 17
855 888 12
857 875 13
858 977 10
859 901 11
861 920 23
862 999 16
863 947 10
867 877 15
868 959 28
868 974 23
868 985 19
871 944 21
872 901 21
873 884 26
875 976 26
876 998 10
879 939 23
879 987 15
881 941 20
882 934 18
883 947 19
883 986 10
884 944 10
886 925 29
886 956 27
887 958 11
889 989 15
895 974 27
895 986 21
896 898 27
898 905 24
898 940 19
899 941 14
900 972 14
903 939 11
904 988 21
905 974 25
906 951 11
907 968 15
907 993 14
912 979 17
914 930 27
916 951 23
916 975 28
917 998 25
921 933 24
923 931 30
923 960 14
927 950 13
927 961 25
928 994 18
929 954 24
929 981 24
930 978 18
931 979 28
934 967 15
937 976 28
938 962 23
942 959 27
945 984 23
945 987 15
945 992 24
948 966 14
949 972 30
949 975 21
949 981 19
950 972 29
950 997 20
951 962 11
951 973 10
953 968 18
955 968 25
955 973 28
958 983 12
959 975 11
975 994 20
979 981 18
988 993 28
