10000 2147483648
138 21 2765754
138 45 6570267
138 41 1074977
138 46 5014410
138 19 7823620
138 11 6949835
138 41 1081697
138 47 818641
138 14 7704123
138 43 3278116
139 10 1102906
139 24 1698817
139 30 5561365
139 27 6030333
139 40 7110439
139 13 5230225
139 26 8091739
139 31 7110512
139 27 2908429
139 10 6310539
139 34 6187778
139 23 3968668
139 40 733981
139 28 702274
139 20 2905862
139 24 510636
139 35 3014655
139 39 5175764
139 39 2513332
139 21 7216953
139 49 5495199
139 14 6723320
139 43 7532240
139 36 1559798
139 46 7076860
139 47 467612
139 21 6236992
139 26 5738617
139 47 1098811
139 28 2683635
139 27 4311220
139 18 5350038
139 21 7780131
139 16 4418245
139 18 8010518
139 33 6137720
139 26 989713
140 12 4210653
140 18 7867881
140 17 6156284
140 34 3019672
140 10 3730516
140 49 3791260
140 11 7133269
140 33 5713212
140 10 7478983
140 47 5084579
140 17 595683
140 13 422764
140 10 6868382
140 27 5850751
140 22 3478236
140 17 5280097
140 17 6450278
140 50 3466860
140 17 4300850
140 35 709615
140 20 311227
140 36 1410972
140 30 6542583
140 32 4906554
140 43 2035156
141 13 5640907
141 10 2550334
141 29 2186485
141 37 3877652
141 49 2922849
141 42 6766616
141 42 8093582
141 50 1559572
141 18 7749321
141 26 3783951
141 36 6069347
141 40 2284054
141 18 3283544
141 32 4278844
141 31 2621784
141 28 7680016
141 26 2739769
141 35 1504613
141 20 3775110
141 46 5315613
141 44 7919765
141 34 7445574
141 46 5579007
141 26 1874910
141 42 6930213
141 36 1103857
142 26 213344
142 43 1881029
142 29 7892778
142 41 3986695
142 40 1604724
142 32 5475670
142 23 4884209
142 38 3985186
142 49 677065
142 35 6960714
142 49 3265728
142 31 7180125
142 43 6007662
142 11 972339
142 45 958575
142 38 3879656
142 45 3630371
142 44 4052180
142 27 4547601
142 24 1300442
142 36 2050318
142 13 1947627
142 46 2838219
142 44 1861050
142 43 2100278
143 19 233642
143 21 6164462
143 31 7040920
143 40 805266
143 37 2006154
143 38 2826176
143 22 7455928
143 28 7490375
143 34 5787516
143 39 1761869
143 22 1026412
143 50 6760099
143 43 8120992
143 49 5188986
143 19 1346895
143 43 8096299
143 31 3393080
143 27 4926176
143 31 1789882
143 34 4400677
143 38 5276945
143 17 4684788
144 21 3058188
144 12 2082326
144 19 1313889
144 42 1318843
144 12 6881154
144 40 3417318
144 36 6188000
144 44 6839896
144 50 5040916
144 26 6063065
144 17 1704399
144 25 2345259
144 42 6831265
144 44 4365111
144 41 6827493
144 42 1249836
144 22 1400817
144 20 4033961
144 32 4095857
144 16 7165834
144 35 1323864
144 42 6648716
144 45 3723166
144 37 1485532
144 15 6951872
144 13 6576955
144 14 3198207
144 47 133205
144 21 5694490
144 19 3418290
144 25 3473756
144 14 2027348
144 16 1048154
145 43 5382411
145 11 2156738
145 28 7718099
145 19 6985538
145 34 1500302
145 17 1771828
145 23 8055615
145 33 7108042
145 19 3987721
145 47 5123230
145 35 2081610
145 11 4009205
145 15 6161352
145 11 5780494
145 10 1240439
145 29 6306476
145 25 6123392
145 35 5819451
145 17 4601845
145 28 4969049
145 35 4727736
145 10 7195577
145 27 3742456
145 37 1381484
145 21 6290624
145 41 6300622
145 30 7308913
145 19 1216408
145 28 7222762
145 27 4522559
145 48 3958761
146 50 7617458
146 37 6940358
146 28 7386537
146 46 3878821
146 12 2238796
146 50 5137543
146 42 6389882
146 19 7182560
146 45 5402180
146 17 6968186
146 16 6417481
146 17 5999383
146 28 3196661
146 20 5514928
146 20 5754765
146 26 2444752
146 31 1577610
146 20 3100525
146 17 4157270
146 23 5811253
146 17 5742499
146 11 5121301
146 15 1970253
147 10 4874235
147 14 6834816
147 35 6162103
147 41 303070
147 18 7641562
147 20 3876155
147 14 4971032
147 37 4164013
147 17 5682689
147 43 4202426
147 24 4797094
147 18 7459106
147 10 2082772
147 43 2789022
147 11 999463
147 17 7543315
147 24 7457665
147 28 2981488
147 27 7815538
147 25 1999995
147 30 7749033
147 32 3417229
147 14 4066353
147 13 7067366
147 34 5999781
147 11 2722703
147 27 7027066
147 40 2913730
148 32 5266766
148 29 1915040
148 18 7748299
148 22 3109320
148 30 3665844
148 21 4715918
148 31 2164029
148 22 6538585
148 49 4349772
148 48 7943993
148 48 1814354
148 34 6669671
148 46 3482342
148 43 2837486
148 20 6462697
148 38 218214
148 48 3945027
148 43 4422934
148 48 1199281
148 29 855587
148 15 7427809
148 46 4332882
148 37 859969
148 34 1839601
148 13 4134704
149 34 6523917
149 31 2653002
149 40 1311997
149 41 1318379
149 21 2248087
149 26 7249557
149 25 5026348
149 28 2310022
149 18 843419
149 30 8112535
149 19 1182111
149 32 4527325
149 17 8230393
149 11 4730954
149 50 4058710
149 33 323706
149 10 5610994
149 43 6223972
149 32 958348
149 12 7535282
149 47 7927527
149 42 2209386
149 21 1997850
149 39 2463260
150 49 1230798
150 48 2229863
150 18 2798289
150 18 5438721
150 41 5450313
150 41 2524485
150 48 227599
150 22 7843320
150 45 2683064
150 47 6457032
150 43 1549763
150 21 3933971
150 15 4043881
150 43 1072929
150 19 3036760
150 26 6112106
150 47 3427724
150 45 2962138
150 33 3412638
150 32 8182103
150 15 2071642
150 25 901814
150 21 702820
150 30 7220145
150 10 872756
150 27 859782
150 24 5229358
150 38 2917487
150 30 5323987
150 48 3905342
151 41 4622510
151 32 5442058
151 44 5488426
151 44 5496146
151 33 6524146
151 33 220746
151 16 7916027
151 43 6702911
151 13 6038639
151 33 3867490
151 35 2204100
151 41 7579450
151 43 6084326
151 36 6205057
151 12 898651
151 35 1198753
151 41 1457163
151 12 3455458
151 23 2716414
151 45 3581207
151 39 5363658
151 34 2614843
151 22 3554908
151 33 4830782
151 29 636002
152 32 1436178
152 36 7437445
152 39 3894183
152 36 7249091
152 47 3865653
152 47 2941016
152 12 3051755
152 42 1228435
152 29 3182325
152 23 4514599
152 39 5272472
152 38 3142639
152 44 5182339
152 30 7165245
152 24 425119
152 34 2306363
152 38 5067319
152 31 6739999
152 41 1137606
152 31 4982257
152 49 2039620
152 27 8088064
152 21 906571
152 24 7996640
153 48 5299314
153 16 7139299
153 46 4007051
153 27 469845
153 11 7620517
153 31 4614043
153 10 949729
153 34 6669677
153 18 7792233
153 34 2981888
153 42 536069
153 47 6349626
153 15 7417990
153 12 7755195
153 35 4840208
153 16 5857004
153 27 2875645
153 28 6995560
153 15 283130
153 21 5162202
153 44 153926
154 26 4586967
154 25 5413958
154 42 604671
154 20 3219733
154 45 4756657
154 15 4223283
154 30 6935111
154 12 3719786
154 36 2738748
154 43 6941023
154 31 2533083
154 40 4799547
154 29 6400649
154 20 148127
154 16 7070381
154 50 3042904
154 43 3739080
154 28 2777431
154 33 7026387
154 19 3177553
154 37 2945997
154 33 4815017
154 19 6137191
154 48 4638699
154 16 1224026
154 48 2734274
154 27 6273238
154 28 1945499
154 27 953180
154 13 7781671
154 12 5103684
154 33 7575155
154 25 8174638
155 39 5372651
155 35 4689096
155 33 4456057
155 23 3958309
155 17 2364785
155 37 7180626
155 19 2725634
155 19 6511024
155 50 666468
155 34 3577107
155 49 3326615
155 39 6170469
155 49 5504298
155 45 4630358
155 49 2434761
155 50 457560
155 21 6246983
155 45 7137106
155 37 5273250
155 12 5355209
155 49 7540808
155 31 7272289
155 34 2503507
155 33 258007
156 43 1006064
156 21 3802216
156 32 7228260
156 42 7914458
156 22 1862670
156 30 7352899
156 38 4112815
156 39 1581825
156 32 3849831
156 18 3453912
156 41 1893200
156 23 983010
156 27 5800643
156 11 6354221
156 43 4916377
156 13 8134611
156 31 1919405
156 50 3861131
156 11 1024023
156 40 2416209
156 11 5049220
156 28 2776684
156 39 2414052
156 48 7786430
156 21 2042236
156 18 3438645
156 43 4291843
156 11 6419046
157 13 2119685
157 37 570981
157 49 4140161
157 25 6200147
157 15 7837275
157 20 1046701
157 12 3698078
157 18 6314756
157 14 2683639
157 32 6386474
157 12 1779025
157 10 2230152
157 19 3554915
157 23 5530975
157 29 6358392
157 31 5774854
157 10 5089809
157 29 1403656
157 16 1646680
157 50 433940
157 41 1705229
158 10 2923010
158 49 7221572
158 49 5547450
158 38 3949649
158 30 8031724
158 48 2876087
158 31 7458540
158 32 351342
158 32 4231543
158 30 6001517
158 35 4233704
158 18 1028201
158 42 7642088
158 47 5598918
158 10 6228309
158 21 7772395
158 35 406556
158 11 741315
158 29 624479
158 48 6691428
158 22 6329440
158 37 1484161
158 11 5632827
158 40 1996495
159 49 4021207
159 34 2752452
159 24 1597580
159 11 4940104
159 35 1199839
159 30 7965096
159 36 6635131
159 34 1249931
159 27 3973544
159 45 4311564
159 22 8166144
159 19 8037760
159 39 1854200
159 23 7323344
159 13 7430197
159 49 4002547
159 21 2789839
159 25 4553302
159 24 7118481
159 39 7841891
159 47 4145125
159 15 5457959
159 21 4597349
159 27 1241797
159 39 7717016
159 17 1173048
159 10 3421758
160 19 1026906
160 48 441768
160 22 4080820
160 31 7115440
160 26 1311612
160 28 4371377
160 37 2108195
160 18 2396004
160 45 3005905
160 32 6257162
160 48 8110290
160 31 4810217
160 42 1484915
160 43 4524442
160 44 7901822
160 21 779503
160 12 325519
160 33 5763636
160 46 5488239
160 40 4365574
160 25 7766303
160 17 8217265
160 46 5389395
160 40 5766585
160 16 2518119
160 14 6778729
160 19 6609598
160 11 4376684
160 43 3219147
161 47 4642077
161 25 4196431
161 27 5747833
161 43 1547151
161 17 341814
161 33 7162809
161 47 7072228
161 34 8040805
161 21 7927475
161 50 4309987
161 24 1141487
161 36 1543305
161 46 949414
161 26 1656127
161 48 1491065
161 48 7679806
161 25 1826982
161 49 430133
161 28 7922402
161 39 6247277
161 22 1303708
161 31 6670784
162 13 2970558
162 24 3548208
162 46 4113137
162 32 4063088
162 44 2745787
162 26 4160883
162 50 4299170
162 42 4460330
162 26 4462696
162 35 4484616
162 28 1401101
162 37 3313064
162 32 593090
162 45 3601141
162 49 1963442
162 39 4085870
162 23 2349071
162 14 7710356
162 34 7807461
162 18 834211
162 30 548891
162 19 6810222
162 41 3874765
162 24 5790661
162 45 7483732
163 50 4920375
163 47 6752887
163 20 1650898
163 40 2580207
163 28 5630187
163 28 333691
163 22 7060956
163 44 1224623
163 15 7947106
163 44 3891063
163 20 7236783
163 13 4841129
163 17 5973806
163 35 2186101
163 18 6856488
163 49 1037093
163 26 1617828
163 30 5589253
163 36 7205672
163 39 3468866
163 34 2880761
163 10 386482
163 20 4685093
163 45 672120
163 47 2941009
163 33 2969295
163 41 7833879
164 48 7085148
164 15 995251
164 19 7472589
164 33 3011108
164 48 271056
164 24 2826529
164 45 2941557
164 21 2311916
164 50 5397838
164 17 2424258
164 49 453387
164 14 4367534
164 25 7713659
164 44 5776185
164 21 3234785
164 10 1815729
164 33 4680933
164 44 3893276
164 39 3831813
164 28 2625012
164 44 166809
164 45 7187562
164 44 7572051
164 30 229941
164 45 7853210
164 21 6168961
164 34 2105450
164 38 2679938
164 34 2913686
165 38 1143906
165 12 450224
165 16 5324303
165 27 3596873
165 26 992722
165 14 7347883
165 31 7986891
165 18 2016448
165 45 1415484
165 46 1436449
165 42 2525510
165 38 2503753
165 15 399195
165 29 5126981
165 33 582808
165 36 935501
165 13 4132882
165 38 3639012
165 46 7349856
165 50 309884
165 26 4734234
165 23 1858629
165 26 1895265
165 14 8188292
165 12 2182070
165 50 3382597
165 21 4325399
165 41 2761824
165 40 4275379
165 13 2122662
165 13 5380615
165 35 4560392
165 17 3682676
166 40 3089057
166 50 6117017
166 41 469455
166 19 5699294
166 30 1048767
166 15 617342
166 32 5231898
166 47 409594
166 34 2785311
166 20 5893938
166 36 1927975
166 16 2085813
166 10 3963441
166 17 7928205
166 22 4032583
166 24 5551401
166 17 4640327
166 39 6078132
166 20 591472
166 12 2235809
166 22 3192535
166 34 1163873
166 11 1239334
167 29 2095566
167 48 2905430
167 21 4935713
167 17 6449747
167 19 5389327
167 31 4492709
167 22 1749129
167 12 958218
167 22 6053797
167 25 2360811
167 26 4353444
167 21 4690234
167 19 4662538
167 16 1441389
167 15 2265943
168 35 3461723
168 21 3726643
168 22 7613399
168 32 1005826
168 22 7650938
168 13 2069541
168 17 8128165
168 31 7365024
168 10 4918089
168 10 1594898
168 40 3607309
168 34 245526
168 13 3011484
168 42 6886822
168 34 822463
168 33 6430317
168 18 2108423
168 19 7475584
168 11 2748174
168 39 889997
168 49 3095191
168 39 1889889
168 19 1732604
168 40 2527130
169 30 6737422
169 42 3207703
169 40 2670333
169 15 7008295
169 10 1795696
169 49 3571714
169 41 5376430
169 41 2116694
169 49 227679
169 12 7561953
169 32 7350901
169 44 4792172
169 40 4188135
169 11 6902787
169 23 5388802
169 10 5146567
169 48 2135953
169 22 7918142
169 24 560280
169 34 5266034
169 16 5576489
169 42 3107008
169 18 7139156
169 15 6619392
169 33 7187464
169 40 1377259
169 50 5751163
169 38 7885471
169 21 4238379
170 36 2660771
170 40 7112410
170 39 3972908
170 38 4408982
170 41 5581462
170 34 5114602
170 37 5323835
170 34 3442848
170 27 955481
170 14 2045932
170 24 3785852
170 47 6503433
170 26 6296466
170 41 6920055
170 45 6515066
170 49 3264424
170 10 1599050
170 38 3996549
170 32 3653630
170 10 1687820
170 44 1801420
170 28 5366517
170 40 3014286
170 33 302854
170 44 4250852
170 34 5902934
170 31 8194869
170 12 3072285
170 37 3407767
170 35 6066550
170 45 1189361
171 11 4764199
171 18 899897
171 31 2692384
171 43 360839
171 28 6723677
171 37 7350073
171 21 5967745
171 32 2114826
171 17 3817159
171 28 568909
171 41 2925243
171 18 3972682
171 50 3681230
171 46 6526341
171 23 4466283
171 12 3983164
171 40 694271
171 20 6744209
171 13 4647279
171 19 5450643
171 47 7909685
171 43 7027670
171 33 3967710
171 48 4692731
171 44 400052
171 21 2139177
171 27 4718967
171 21 5616522
171 40 2614596
171 35 6602532
172 14 6844116
172 35 5212126
172 23 2672713
172 12 6966357
172 10 3421220
172 10 4932399
172 36 5466779
172 29 910962
172 43 5068487
172 20 6844072
172 50 6282136
172 37 7936241
172 50 3635733
172 41 148846
172 35 1769727
172 12 5913163
172 12 5656050
172 32 2450696
172 36 4133764
172 45 3025758
172 29 137786
172 44 5812914
172 15 3078458
172 24 1025849
172 41 1550302
172 26 2693460
173 29 1310807
173 38 5140242
173 10 506998
173 46 7235512
173 22 5941443
173 36 3340414
173 39 6943099
173 44 4353981
173 14 2191591
173 15 5536439
173 18 1972655
173 22 134428
173 16 4411339
173 14 760315
173 42 3758214
173 39 7576814
173 33 6534412
173 36 5409347
173 13 6508941
173 29 1911816
173 42 6168370
173 18 3589073
173 39 4341458
173 17 7766799
173 39 3575397
173 44 3274029
173 37 680187
173 47 6209239
173 31 4929167
174 28 4530925
174 12 814127
174 29 2813400
174 23 298623
174 29 5160001
174 20 3324534
174 11 4062968
174 50 6754266
174 37 2062380
174 36 4011268
174 11 535188
174 17 3399736
174 28 5577626
174 22 1396193
174 49 6538905
174 15 1281661
174 44 1794735
174 15 5080678
175 38 8118856
175 28 7591239
175 11 1892620
175 18 4740107
175 13 6822429
175 33 861414
175 48 3226804
175 16 1728977
175 29 5119104
175 16 5554125
175 18 7779947
175 12 6746936
175 44 4221474
175 21 3120919
175 22 1310311
175 48 6576128
175 20 6508297
175 27 648386
175 45 892861
175 47 7025892
175 22 1430650
176 50 7282343
176 14 8251397
176 16 6705136
176 45 1438730
176 17 3879510
176 32 3107189
176 45 4073268
176 10 5152692
176 22 1643355
176 38 3565962
176 45 6213407
176 48 7990459
176 36 4914089
176 31 3289583
176 48 4729611
176 11 847100
176 35 6177967
176 24 5800778
177 37 4153570
177 41 3516369
177 30 7695876
177 43 3011023
177 26 658068
177 16 4263335
177 13 2258198
177 13 4799524
177 37 135915
177 31 7178078
177 23 2104228
177 41 4170748
177 19 5807675
177 20 3114572
177 38 4264087
177 39 1694409
177 20 7379947
177 18 7534406
177 41 4574939
177 12 759055
177 50 2315414
177 45 2627452
177 33 3408141
177 22 7903681
177 31 7973087
177 26 4774419
177 37 7362364
178 26 3639750
178 22 2233210
178 32 4844888
178 49 6747416
178 33 6321548
178 50 8149407
178 36 5245630
178 12 5687476
178 25 7490368
178 30 2517682
178 24 394316
178 35 7146384
178 40 6137061
178 39 5201047
179 49 4242969
179 28 6405763
179 18 5088163
179 50 4411837
179 21 6663480
179 12 7506900
179 26 2514858
179 16 5181752
179 32 2736254
179 44 3946329
179 31 6230450
179 17 6796939
179 48 2259552
179 49 2248184
179 37 1152097
179 13 2459201
179 40 2199602
179 26 5744821
179 28 6500568
179 49 4134270
179 49 5933566
179 48 1955572
179 12 2322268
179 47 3755449
179 36 5322317
179 12 4928248
179 15 3335030
179 49 7087842
179 11 3567979
180 35 3891623
180 18 4838660
180 41 7785982
180 38 4815374
180 41 8231058
180 26 4170114
180 28 4732515
180 16 987960
180 37 1535901
180 49 3059185
180 11 6576152
180 22 1620991
180 49 1579592
180 22 3407697
180 27 4941673
180 50 6650145
180 30 6801432
180 24 5511031
180 17 5096098
180 33 6927815
180 27 1726081
180 50 6402036
180 22 4413187
180 37 6342757
180 25 4407604
180 36 5986254
180 44 4844740
180 31 3723647
180 25 2680402
180 37 5426939
180 10 7284238
180 14 6823533
180 50 2046265
180 29 6298376
181 21 5124590
181 23 4828744
181 36 5201632
181 38 3606049
181 18 1588542
181 47 2810210
181 13 388999
181 22 5211639
181 16 7476711
181 13 1785927
181 25 5294643
181 47 2179823
181 48 3026488
181 26 6002881
181 14 3928596
181 28 309117
181 17 6454563
181 21 4705807
181 21 7797707
181 44 4646721
181 27 3760854
181 16 4222883
181 31 3719350
181 18 4838880
181 24 491000
181 36 4870191
181 29 175726
182 33 6302231
182 48 3822702
182 20 7422149
182 26 5401561
182 29 7041738
182 29 3005219
182 18 7097831
182 25 5445067
182 39 4137283
182 24 5562873
182 45 1840958
182 12 6070852
182 39 6388560
182 23 1412038
182 42 7232751
182 46 2149491
182 41 6988975
182 21 4389685
182 28 2297634
182 30 5102089
182 36 624736
182 17 3857627
182 17 4544979
182 24 522526
182 11 1985860
182 35 397903
182 26 7339840
182 31 1429860
182 15 1178137
182 36 5817091
182 41 831011
182 48 7959369
183 37 7706243
183 21 7964301
183 27 3236246
183 24 7406810
183 17 1565387
183 25 1401043
183 16 1002030
183 23 326872
183 19 352150
183 15 1392321
183 47 3724769
183 23 7410242
183 19 4407098
183 21 6331465
183 50 3299523
183 37 4057802
183 35 6691963
184 20 6838124
184 32 4747258
184 48 3115343
184 25 7689704
184 34 659796
184 33 2011769
184 13 3728583
184 36 7798275
184 49 6604914
184 13 4910514
184 28 5958618
184 17 5099589
184 30 1451336
184 22 4614304
184 26 3302342
184 34 281966
184 27 8255456
184 42 3543181
184 19 519449
184 37 5387923
184 12 1297495
185 47 758128
185 44 746442
185 15 7792256
185 43 8193258
185 34 3883640
185 20 6258626
185 35 3932178
185 27 7502006
185 49 1148983
185 43 2945278
185 30 3393427
185 30 1721837
185 43 4470341
185 20 6491974
185 10 2204442
185 50 3701424
185 25 3946582
185 28 5134408
185 42 7563515
185 18 3164929
185 17 884796
185 25 7515076
186 30 6733235
186 49 7886101
186 46 3449229
186 32 3536957
186 27 347491
186 50 4822450
186 43 3275235
186 17 7462554
186 23 5577020
186 39 987261
186 43 1021969
186 41 5550713
186 13 561408
186 18 4424769
186 49 5511008
186 18 2687771
186 50 6486601
186 33 629993
186 19 7260087
186 44 1087300
186 41 2046871
187 42 2593273
187 29 1321826
187 23 1952935
187 28 4939409
187 12 3401502
187 34 4105521
187 41 278834
187 43 562033
187 44 2813335
187 38 8097634
187 17 5299905
187 42 6020393
187 50 8246506
187 18 3988716
187 48 4182067
187 39 3418770
187 48 8106837
187 50 7866023
187 12 6086004
187 35 5661326
187 30 1166564
187 25 1475160
187 40 4709835
187 32 7804435
187 27 2256716
187 36 1979504
187 10 1380312
187 17 7311838
187 31 2084056
188 19 3578034
188 39 5652949
188 14 2419913
188 43 1336746
188 14 3760952
188 41 5287610
188 24 4763243
188 39 1588562
188 40 4015229
188 27 2400794
188 32 4184296
188 29 6403168
188 38 498660
188 16 5470591
188 19 5781105
188 27 3447717
188 15 1980991
188 16 485521
188 34 5469240
188 20 1068227
188 25 1264900
188 18 2846934
188 14 2871214
188 35 973807
188 25 7726394
188 27 5630952
188 26 811971
189 20 1382801
189 47 6232755
189 20 4817577
189 50 3584502
189 11 4706743
189 50 4552765
189 13 3692729
189 24 7554232
189 14 2288163
189 15 6631041
189 17 880187
189 34 7477320
189 50 2585254
189 16 3820539
189 25 542916
189 24 3345074
189 29 3927532
189 16 6748876
189 29 573027
189 47 5001925
189 42 2638149
189 14 3933478
189 31 2913685
189 17 701523
190 18 5393730
190 20 3244391
190 20 7670892
190 18 1669614
190 33 2114837
190 48 7029341
190 33 3359553
190 16 2861527
190 11 6212431
190 10 682529
190 47 140398
190 49 6305950
190 23 7196332
190 21 7587149
190 43 5552782
190 41 4715481
190 46 724465
190 12 7436620
190 42 3865930
190 19 6023693
190 35 6065051
190 38 2311485
190 22 747775
190 21 6175879
190 24 2288929
190 16 6980654
190 29 3119830
190 39 6688333
190 31 2836372
190 30 823826
191 14 189068
191 44 1042626
191 13 7107073
191 35 3840289
191 34 5885832
191 45 6904456
191 37 6742566
191 30 829153
191 40 4486290
191 36 6488177
191 17 6374081
191 46 6412958
191 38 2846006
191 26 7631485
191 37 4108062
191 25 7330235
191 34 3037178
191 38 2847895
191 35 5406802
191 10 7963728
191 43 241885
191 44 6614886
191 41 5173449
191 23 6572077
191 35 1717796
191 29 7318875
191 46 6928918
191 18 5834010
191 18 1390590
192 46 2175806
192 48 6493400
192 36 373421
192 35 8087517
192 35 2715423
192 35 5209108
192 50 830868
192 44 6904488
192 28 4793107
192 29 6729803
192 40 3369915
192 23 1640094
192 36 717386
192 27 461742
192 10 3339110
192 47 942361
192 26 1411373
192 36 3923573
192 29 8138228
192 47 2003810
192 42 5139847
192 13 6295765
192 38 413232
193 42 4631722
193 18 5939583
193 46 3875976
193 13 5403969
193 48 174705
193 49 8062483
193 50 2294955
193 29 3150313
193 25 383894
193 39 5197610
193 20 4073647
193 22 1463905
193 11 2376908
193 26 181823
193 15 6402214
193 30 5346355
193 48 5295384
193 31 7080067
193 46 2896801
193 10 1119311
193 28 6446715
193 39 876088
193 28 6174821
193 34 1262930
193 16 7085689
194 14 4796660
194 28 1683166
194 27 5750060
194 37 1612350
194 50 6848628
194 14 4511207
194 17 3201119
194 33 5532237
194 14 404350
194 17 6384283
194 28 583385
194 26 5971184
194 35 5879700
194 44 7835694
194 40 5393767
194 21 4866981
194 38 618631
194 43 6201557
194 20 975056
194 30 5583628
194 26 659263
194 41 6804508
194 20 518192
194 11 7194431
194 25 5786820
194 17 4818825
195 23 1182461
195 44 8132166
195 27 5130013
195 49 4725823
195 23 7222808
195 25 429647
195 34 4969318
195 45 490351
195 41 363499
195 18 7874728
195 50 2824941
195 35 7583320
195 31 2852813
195 39 863937
195 30 6849588
195 41 4024194
195 41 5009789
195 37 5220679
195 35 7344049
195 29 5891047
195 11 356878
195 20 920992
196 25 6949955
196 16 4046409
196 35 4144903
196 11 7858650
196 11 6105846
196 11 5827755
196 23 1526975
196 23 7919163
196 39 7226198
196 28 2193563
196 47 326463
196 42 6812929
196 23 6221598
196 13 1344673
196 16 6478407
196 45 2488523
196 34 3361659
196 15 4598735
196 21 1633924
196 48 4315225
196 19 3467847
197 18 6611998
197 27 5238284
197 27 525650
197 40 6720665
197 46 6149596
197 10 4455683
197 45 4164454
197 42 2324401
197 48 5720925
197 23 3458647
197 17 7289410
197 13 7811806
197 10 7059626
197 16 8079532
197 18 373168
197 50 6607552
197 45 2321794
197 35 6450654
197 38 1359878
197 31 7902986
197 46 5282658
198 21 7770397
198 17 2102583
198 37 3431010
198 35 3735786
198 19 303383
198 20 551409
198 11 6593721
198 12 5093888
198 18 1446895
198 45 3463102
198 21 7376493
198 24 6330738
198 25 2746390
198 32 8204691
198 26 913968
198 50 6308106
198 49 503442
198 18 6031072
198 30 904283
198 32 730574
198 27 5280215
199 16 7564633
199 44 3485768
199 28 4064755
199 47 613104
199 44 458297
199 26 2743092
199 45 5130883
199 17 6850995
199 34 2169450
199 16 5564639
199 40 4773737
199 45 1576495
199 39 7242118
199 37 564044
199 50 7731232
199 35 6896161
199 35 8124100
199 28 5573708
199 50 7677840
199 48 5971132
199 19 4288758
199 27 2619034
199 44 4550056
200 35 7656443
200 39 4727589
200 30 2664400
200 39 3476180
200 46 6415432
200 42 3786242
200 36 3450192
200 49 5509367
200 16 4778614
200 10 3014558
200 16 3758553
200 27 1028883
200 42 3008236
200 25 3692588
200 42 652486
200 31 8066495
200 23 1052568
200 26 2912822
200 44 3083747
200 35 1419460
200 48 4076307
200 32 5568343
200 38 7757924
200 10 4036816
201 33 4731637
201 29 5262441
201 35 7874962
201 46 4564152
201 45 3229890
201 14 5886694
201 27 6959282
201 18 1235595
201 10 2132806
201 36 7022679
201 36 4321779
201 43 1182523
201 14 1726601
201 42 2033338
201 31 1872469
201 47 2355773
201 29 4745526
201 13 1320029
201 27 5000066
201 17 1583205
201 48 3036331
201 20 3011501
202 49 2602611
202 25 1003020
202 26 1931740
202 15 2247155
202 26 6360808
202 30 7630643
202 24 4785633
202 17 7573354
202 32 4908767
202 10 1741853
202 48 2936475
202 17 5713372
202 36 7550581
202 16 4630917
202 45 4028453
202 21 1635737
202 41 1997257
202 11 2350405
202 21 5194588
202 14 8242575
202 30 7062582
202 27 1892317
202 17 6817567
202 32 887384
202 40 1978972
202 39 5173140
202 38 4924080
202 46 2963355
202 35 7105729
202 38 3221477
202 11 6785188
202 38 2274692
203 21 2897707
203 20 4401498
203 24 760730
203 45 8135225
203 32 6166803
203 47 6673396
203 22 7300814
203 38 1576477
203 35 4143558
203 14 1218817
203 45 547644
203 21 8124563
203 28 3315075
203 34 184240
203 38 1353074
203 36 163550
203 15 7040667
203 49 3577491
203 16 5752124
203 14 6564551
203 28 933566
203 32 7557421
203 40 1975120
204 34 3258500
204 27 2912445
204 49 2141469
204 14 5470270
204 15 3083716
204 16 7549349
204 32 7890797
204 15 1593382
204 26 7104401
204 45 5559255
204 18 3854934
204 22 278994
204 11 4163915
204 32 6913459
204 41 8013976
204 47 8077623
204 30 349332
204 33 8031905
204 47 4827745
204 44 2147606
205 37 7698507
205 44 3634285
205 23 5798469
205 42 4832877
205 36 1744691
205 36 7714005
205 19 7356577
205 39 2714307
205 33 4068538
205 19 6167844
205 21 1457413
205 26 270085
205 18 365279
205 43 3112313
205 39 3791260
205 32 2656790
205 49 543742
205 36 5110521
205 19 2005717
205 49 5658490
205 10 2584221
205 16 5449005
205 19 6785000
205 29 899801
205 16 1223118
205 43 5321461
205 16 6951969
205 13 2310003
205 29 5742237
205 11 517863
205 31 5799877
206 18 7483267
206 12 2440647
206 30 3331767
206 41 1614918
206 46 3651039
206 13 6586438
206 14 148903
206 14 4279163
206 16 2913912
206 42 3096474
206 47 654700
206 29 3838681
206 41 2443963
206 48 5416929
206 10 4050765
206 13 6616430
206 24 5952618
206 31 5313474
206 24 4602229
206 25 3456720
206 22 8000272
206 11 2752805
206 17 3688196
207 15 8010356
207 12 5261775
207 32 3192818
207 18 1656429
207 37 7163161
207 17 5558681
207 42 4519830
207 16 5105527
207 35 2481765
207 26 2189761
207 27 6927057
207 37 7360782
207 31 2653553
207 20 2191799
207 43 4809728
207 17 2654415
207 33 5979146
207 46 4304100
207 43 7292434
207 15 1622147
207 43 962080
207 26 6923400
207 35 3908016
207 26 5891705
207 38 1157779
207 27 4438272
207 45 4063473
207 38 3137597
207 13 803474
207 16 4802901
208 34 957450
208 39 4971819
208 26 5946590
208 17 4980193
208 41 2519538
208 16 2512680
208 15 375086
208 49 3203332
208 34 6759789
